# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT	TOKENS
517	huber1992/Español/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tortuga	Español	t o r t u g a
518	huber1992/Español/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	motelo	Español	m o t e l o
994	huber1992/English/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	river turtle	English	r i v e r # t u r t l e
1756	huber1992/epena Saija/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	sibíi	epena Saija	s i b í i
1757	huber1992/epena Saija/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	bebere	epena Saija	b e b e r e
2147	huber1992/awa/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tuxtuxa	awa	t u x t u x a
2535	huber1992/epena basurudó/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	sibí	epena basurudó	s i b í
2966	huber1992/bora/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	pʰááβaʔo	bora	p ʰ á á β a ʔ o
2967	huber1992/bora/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kʰɯ́ɯ́mɯxi̵	bora	k ʰ ɯ́ ɯ́ m ɯ x i̵
4206	huber1992/bará/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	uu	bará	u u
4207	huber1992/bará/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	õbãã uu	bará	õ b ã ã # u u
4208	huber1992/bará/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	uu hõãgĩ̵	bará	u u # h õ ã g ĩ̵
4627	huber1992/guahibo/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	há:ra	guahibo	h á : r a
5135	huber1992/barasana/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ria gu	barasana	r i a # g u
5675	huber1992/secoya/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tadi	secoya	t a d i
6038	huber1992/cha'palaachi/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	piʧilʲi	cha'palaachi	p i ʧ i l ʲ i
6743	huber1992/cuiba/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	hára	cuiba	h á r a
6744	huber1992/cuiba/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tsapéindu	cuiba	t s a p é i n d u
7205	huber1992/carijona/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kurisa	carijona	k u r i s a
7577	huber1992/macuna/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	bũsã guga	macuna	b ũ s ã # g u g a
7963	huber1992/chimila/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	máŋwaʔ	chimila	m á ŋ w a ʔ
7964	huber1992/chimila/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	sáŋkua ʰdíttake	chimila	s á ŋ k u a # ʰ d í t t a k e
8362	huber1992/guayabero/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	haʔ	guayabero	h a ʔ
8797	huber1992/embera chamí/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	sibí	embera chamí	s i b í
9195	huber1992/carapana/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ría uu	carapana	r í a # u u
9573	huber1992/curripaco/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	íkoli	curripaco	í k o l i
9921	huber1992/ika/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kúngwi	ika	k ú n g w i
10312	huber1992/catío/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ʧʰiɓigí	catío	ʧ ʰ i ɓ i g í
10713	huber1992/cubeo/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	bõã́kũĩ̵́bo	cubeo	b õ ã́ k ũ ĩ̵́ b o
11148	huber1992/muinane/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tí̵rééxe	muinane	t í̵ r é é x e
12059	huber1992/inga/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	turtúga	inga	t u r t ú g a
12811	huber1992/embera Darién/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ʧʰiɓigí	embera Darién	ʧ ʰ i ɓ i g í
13150	huber1992/nukak/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ɲãkoʔ⁴je¹	nukak	ɲ ã k o ʔ ⁴ j e ¹
13798	huber1992/jitnu/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	har	jitnu	h a r
13799	huber1992/jitnu/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tol	jitnu	t o l
14164	huber1992/koreguaje/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	koi̵	koreguaje	k o i̵
15013	huber1992/kakua/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ti̵h⁴	kakua	t i̵ h ⁴
15014	huber1992/kakua/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ti̵h⁴ ʧãba²	kakua	t i̵ h ⁴ # ʧ ã b a ²
15451	huber1992/witoto mi̵ni̵ca/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	húriniɲo	witoto mi̵ni̵ca	h ú r i n i ɲ o
15452	huber1992/witoto mi̵ni̵ca/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ɸuríkɯ	witoto mi̵ni̵ca	ɸ u r í k ɯ
15894	huber1992/kogui/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	tutúlga	kogui	t u t ú l g a
16292	huber1992/witoto ni̵pode/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	húri	witoto ni̵pode	h ú r i
16759	huber1992/miraña/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kʰɯ́ɯ́mɯhi̵	miraña	k ʰ ɯ́ ɯ́ m ɯ h i̵
17183	huber1992/piratapuyo/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kuri	piratapuyo	k u r i
17585	huber1992/playero/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	hará	playero	h a r á
18002	huber1992/witoto murui/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ɸurikɯ	witoto murui	ɸ u r i k ɯ
18443	huber1992/ocaina/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	maɲ̥iiʔxo	ocaina	m a ɲ̥ i i ʔ x o
18444	huber1992/ocaina/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	dzooʔdzo	ocaina	d z o o ʔ d z o
19210	huber1992/piapoco/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ála	piapoco	á l a
19211	huber1992/piapoco/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ikùli	piapoco	i k ù l i
19635	huber1992/puinave/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	uwa	puinave	u w a
19985	huber1992/resígaro/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	haádú	resígaro	h a á d ú
20340	huber1992/sáliba/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kuwe	sáliba	k u w e
20701	huber1992/siona/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	mã goi̵	siona	m ã # g o i̵
21062	huber1992/siriano/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	bajápéjo	siriano	b a j á p é j o
21820	huber1992/tucano/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ú	tucano	ú
22224	huber1992/embera Tadó/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	siɓí	embera Tadó	s i ɓ í
22602	huber1992/tanimuca/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	oia	tanimuca	o i a
22982	huber1992/tunebo central/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	raukʷá	tunebo central	r a u k ʷ á
23516	huber1992/tsafiqui pila/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	onpi	tsafiqui pila	o n p i
24180	huber1992/tuyuca/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kúu	tuyuca	k ú u
24598	huber1992/waimaja/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	día úú	waimaja	d í a # ú ú
24599	huber1992/waimaja/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	úú bãhõdõpe	waimaja	ú ú # b ã h õ d õ p e
25118	huber1992/wounaan/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kʰood	wounaan	k ʰ o o d
25119	huber1992/wounaan/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	bẽbẽr	wounaan	b ẽ b ẽ r
25559	huber1992/wanano/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	kuri	wanano	k u r i
25975	huber1992/wayuu/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	molókoono	wayuu	m o l ó k o o n o
26508	huber1992/yucuna/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	ijári	yucuna	i j á r i
27251	huber1992/yurutí/TORTUGA, MOTELO_RIVER TURTLE	TORTUGA, MOTELO_RIVER TURTLE	díabãkĩ̵ kúu	yurutí	d í a b ã k ĩ̵ # k ú u
#
121	huber1992/kamsá/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tortúgaɕe	kamsá	t o r t ú g a ɕ e
516	huber1992/Español/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tortuga	Español	t o r t u g a
993	huber1992/English/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tortoise	English	t o r t o i s e
1364	huber1992/achagua/TORTUGA_TORTOISE	TORTUGA_TORTOISE	áaʒa	achagua	á a ʒ a
1365	huber1992/achagua/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ʃipánuli	achagua	ʃ i p á n u l i
1366	huber1992/achagua/TORTUGA_TORTOISE	TORTUGA_TORTOISE	íikuli	achagua	í i k u l i
1755	huber1992/epena Saija/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hṍpʰe	epena Saija	h ṍ p ʰ e
2534	huber1992/epena basurudó/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hõpʰé	epena basurudó	h õ p ʰ é
2965	huber1992/bora/TORTUGA_TORTOISE	TORTUGA_TORTOISE	iíβo	bora	i í β o
3606	huber1992/giacone/TORTUGA_TORTOISE	TORTUGA_TORTOISE	íkuli	giacone	í k u l i
3900	huber1992/barí/TORTUGA_TORTOISE	TORTUGA_TORTOISE	daʃuunə	barí	d a ʃ u u n ə
4204	huber1992/bará/TORTUGA_TORTOISE	TORTUGA_TORTOISE	uu	bará	u u
4205	huber1992/bará/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ṹú hũwĩ̵	bará	ṹ ú # h ũ w ĩ̵
4625	huber1992/guahibo/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hajáka	guahibo	h a j á k a
4626	huber1992/guahibo/TORTUGA_TORTOISE	TORTUGA_TORTOISE	í:kuli	guahibo	í : k u l i
5134	huber1992/barasana/TORTUGA_TORTOISE	TORTUGA_TORTOISE	guu	barasana	g u u
5674	huber1992/secoya/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kou	secoya	k o u
6037	huber1992/cha'palaachi/TORTUGA_TORTOISE	TORTUGA_TORTOISE	aapiʧilʲi	cha'palaachi	a a p i ʧ i l ʲ i
6742	huber1992/cuiba/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hájaka	cuiba	h á j a k a
7204	huber1992/carijona/TORTUGA_TORTOISE	TORTUGA_TORTOISE	wotokaurari	carijona	w o t o k a u r a r i
7576	huber1992/macuna/TORTUGA_TORTOISE	TORTUGA_TORTOISE	guga	macuna	g u g a
7962	huber1992/chimila/TORTUGA_TORTOISE	TORTUGA_TORTOISE	sáŋkuaʔ	chimila	s á ŋ k u a ʔ
8361	huber1992/guayabero/TORTUGA_TORTOISE	TORTUGA_TORTOISE	haʧk	guayabero	h a ʧ k
8796	huber1992/embera chamí/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hṍpʰe	embera chamí	h ṍ p ʰ e
9194	huber1992/carapana/TORTUGA_TORTOISE	TORTUGA_TORTOISE	uu	carapana	u u
9572	huber1992/curripaco/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tortuga	curripaco	t o r t u g a
9920	huber1992/ika/TORTUGA_TORTOISE	TORTUGA_TORTOISE	mərukóni̵	ika	m ə r u k ó n i̵
10311	huber1992/catío/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hupʰé	catío	h u p ʰ é
10712	huber1992/cubeo/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kũĩ̵́bo	cubeo	k ũ ĩ̵́ b o
11147	huber1992/muinane/TORTUGA_TORTOISE	TORTUGA_TORTOISE	xúʔúpúku	muinane	x ú ʔ ú p ú k u
11675	huber1992/desano/TORTUGA_TORTOISE	TORTUGA_TORTOISE	pejó	desano	p e j ó
12058	huber1992/inga/TORTUGA_TORTOISE	TORTUGA_TORTOISE	turtúga	inga	t u r t ú g a
12427	huber1992/dí̵mi̵na/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kiugiuma	dí̵mi̵na	k i u g i u m a
13149	huber1992/nukak/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ɲãkoʔ⁴	nukak	ɲ ã k o ʔ ⁴
13484	huber1992/jupda/TORTUGA_TORTOISE	TORTUGA_TORTOISE	bĩh	jupda	b ĩ h
13797	huber1992/jitnu/TORTUGA_TORTOISE	TORTUGA_TORTOISE	haják	jitnu	h a j á k
14163	huber1992/koreguaje/TORTUGA_TORTOISE	TORTUGA_TORTOISE	poʔo koi̵	koreguaje	p o ʔ o # k o i̵
15012	huber1992/kakua/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ti̵h⁴	kakua	t i̵ h ⁴
15449	huber1992/witoto mi̵ni̵ca/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ɸúrikɯ	witoto mi̵ni̵ca	ɸ ú r i k ɯ
15450	huber1992/witoto mi̵ni̵ca/TORTUGA_TORTOISE	TORTUGA_TORTOISE	meníɲo	witoto mi̵ni̵ca	m e n í ɲ o
15893	huber1992/kogui/TORTUGA_TORTOISE	TORTUGA_TORTOISE	tutúlga	kogui	t u t ú l g a
16290	huber1992/witoto ni̵pode/TORTUGA_TORTOISE	TORTUGA_TORTOISE	uiʤóniɲo	witoto ni̵pode	u i ʤ ó n i ɲ o
16291	huber1992/witoto ni̵pode/TORTUGA_TORTOISE	TORTUGA_TORTOISE	meníɲo	witoto ni̵pode	m e n í ɲ o
16758	huber1992/miraña/TORTUGA_TORTOISE	TORTUGA_TORTOISE	árɯ́ɯ́mepa	miraña	á r ɯ́ ɯ́ m e p a
17182	huber1992/piratapuyo/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kuri	piratapuyo	k u r i
17584	huber1992/playero/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hajáka	playero	h a j á k a
18299	huber1992/witoto murui/TORTUGA_TORTOISE	TORTUGA_TORTOISE	meniɲo	witoto murui	m e n i ɲ o
18442	huber1992/ocaina/TORTUGA_TORTOISE	TORTUGA_TORTOISE	dzooʔdzo	ocaina	d z o o ʔ d z o
18893	huber1992/orejón/TORTUGA_TORTOISE	TORTUGA_TORTOISE	bẽdĩjo	orejón	b ẽ d ĩ j o
19207	huber1992/piapoco/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ála	piapoco	á l a
19208	huber1992/piapoco/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ʧipànilu	piapoco	ʧ i p à n i l u
19209	huber1992/piapoco/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ikùli	piapoco	i k ù l i
19634	huber1992/puinave/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ba	puinave	b a
20338	huber1992/sáliba/TORTUGA_TORTOISE	TORTUGA_TORTOISE	sese	sáliba	s e s e
20339	huber1992/sáliba/TORTUGA_TORTOISE	TORTUGA_TORTOISE	ikuli	sáliba	i k u l i
20700	huber1992/siona/TORTUGA_TORTOISE	TORTUGA_TORTOISE	goi̵	siona	g o i̵
21061	huber1992/siriano/TORTUGA_TORTOISE	TORTUGA_TORTOISE	pejó	siriano	p e j ó
21442	huber1992/tatuyo/TORTUGA_TORTOISE	TORTUGA_TORTOISE	uu	tatuyo	u u
21819	huber1992/tucano/TORTUGA_TORTOISE	TORTUGA_TORTOISE	úhuri	tucano	ú h u r i
22223	huber1992/embera Tadó/TORTUGA_TORTOISE	TORTUGA_TORTOISE	hõpʰé	embera Tadó	h õ p ʰ é
22601	huber1992/tanimuca/TORTUGA_TORTOISE	TORTUGA_TORTOISE	parekika	tanimuca	p a r e k i k a
22981	huber1992/tunebo central/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kuramajá	tunebo central	k u r a m a j á
23515	huber1992/tsafiqui pila/TORTUGA_TORTOISE	TORTUGA_TORTOISE	onpi	tsafiqui pila	o n p i
24179	huber1992/tuyuca/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kúu	tuyuca	k ú u
24980	huber1992/waimaja/TORTUGA_TORTOISE	TORTUGA_TORTOISE	úú	waimaja	ú ú
24981	huber1992/waimaja/TORTUGA_TORTOISE	TORTUGA_TORTOISE	bã́kã́dĩ̵kĩ̵ úú	waimaja	b ã́ k ã́ d ĩ̵ k ĩ̵ # ú ú
25116	huber1992/wounaan/TORTUGA_TORTOISE	TORTUGA_TORTOISE	uas	wounaan	u a s
25117	huber1992/wounaan/TORTUGA_TORTOISE	TORTUGA_TORTOISE	pasõmie	wounaan	p a s õ m i e
25558	huber1992/wanano/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kuri	wanano	k u r i
25974	huber1992/wayuu/TORTUGA_TORTOISE	TORTUGA_TORTOISE	sawáinri̵	wayuu	s a w á i n r i̵
26506	huber1992/yucuna/TORTUGA_TORTOISE	TORTUGA_TORTOISE	háara	yucuna	h á a r a
26507	huber1992/yucuna/TORTUGA_TORTOISE	TORTUGA_TORTOISE	iipú	yucuna	i i p ú
26892	huber1992/yukpa/TORTUGA_TORTOISE	TORTUGA_TORTOISE	morókwe	yukpa	m o r ó k w e
27250	huber1992/yurutí/TORTUGA_TORTOISE	TORTUGA_TORTOISE	kúu	yurutí	k ú u
#
180	huber1992/kamsá/TRES_THREE	TRES_THREE	únga	kamsá	ú n g a
598	huber1992/Español/TRES_THREE	TRES_THREE	tres	Español	t r e s
1064	huber1992/English/TRES_THREE	TRES_THREE	three	English	t h r e e
1432	huber1992/achagua/TRES_THREE	TRES_THREE	matálii	achagua	m a t á l i i
1830	huber1992/epena Saija/TRES_THREE	TRES_THREE	õpée	epena Saija	õ p é e
2215	huber1992/awa/TRES_THREE	TRES_THREE	kutɲa	awa	k u t ɲ a
2604	huber1992/epena basurudó/TRES_THREE	TRES_THREE	õpéa	epena basurudó	õ p é a
3105	huber1992/bora/TRES_THREE	TRES_THREE	pʰápʰiʔʧʰɯ́ɯ	bora	p ʰ á p ʰ i ʔ ʧ ʰ ɯ́ ɯ
3662	huber1992/giacone/TRES_THREE	TRES_THREE	madalipa	giacone	m a d a l i p a
3943	huber1992/barí/TRES_THREE	TRES_THREE	bətitikorə	barí	b ə t i t i k o r ə
4278	huber1992/bará/TRES_THREE	TRES_THREE	itiá	bará	i t i á
4718	huber1992/guahibo/TRES_THREE	TRES_THREE	akúejabi	guahibo	a k ú e j a b i
5210	huber1992/barasana/TRES_THREE	TRES_THREE	idía	barasana	i d í a
5737	huber1992/secoya/TRES_THREE	TRES_THREE	toasõ	secoya	t o a s õ
6098	huber1992/cha'palaachi/TRES_THREE	TRES_THREE	pema	cha'palaachi	p e m a
6425	huber1992/guambiano/TRES_THREE	TRES_THREE	pi̵n	guambiano	p i̵ n
6834	huber1992/cuiba/TRES_THREE	TRES_THREE	akóibi	cuiba	a k ó i b i
7272	huber1992/carijona/TRES_THREE	TRES_THREE	seraurɯ	carijona	s e r a u r ɯ
7648	huber1992/macuna/TRES_THREE	TRES_THREE	i̵dia	macuna	i̵ d i a
8027	huber1992/chimila/TRES_THREE	TRES_THREE	máanaʔ	chimila	m á a n a ʔ
8452	huber1992/guayabero/TRES_THREE	TRES_THREE	pamópaxhe	guayabero	p a m ó p a x h e
8869	huber1992/embera chamí/TRES_THREE	TRES_THREE	õbéa	embera chamí	õ b é a
9262	huber1992/carapana/TRES_THREE	TRES_THREE	ítía	carapana	í t í a
9638	huber1992/curripaco/TRES_THREE	TRES_THREE	madalida	curripaco	m a d a l i d a
9983	huber1992/ika/TRES_THREE	TRES_THREE	máⁱkəni̵	ika	m á ⁱ k ə n i̵
10382	huber1992/catío/TRES_THREE	TRES_THREE	ũbéa	catío	ũ b é a
10786	huber1992/cubeo/TRES_THREE	TRES_THREE	jóbeki̵	cubeo	j ó b e k i̵
11254	huber1992/muinane/TRES_THREE	TRES_THREE	míínokí̵ sááno	muinane	m í í n o k í̵ # s á á n o
11746	huber1992/desano/TRES_THREE	TRES_THREE	i̵ʔre	desano	i̵ ʔ r e
11747	huber1992/desano/TRES_THREE	TRES_THREE	í̵re	desano	í̵ r e
12117	huber1992/inga/TRES_THREE	TRES_THREE	kímsa	inga	k í m s a
12492	huber1992/dí̵mi̵na/TRES_THREE	TRES_THREE	majgwa	dí̵mi̵na	m a j g w a
12865	huber1992/embera Darién/TRES_THREE	TRES_THREE	õpeá	embera Darién	õ p e á
13547	huber1992/jupda/TRES_THREE	TRES_THREE	babʔ pãh	jupda	b a b ʔ # p ã h
13867	huber1992/jitnu/TRES_THREE	TRES_THREE	hóbehe	jitnu	h ó b e h e
14236	huber1992/koreguaje/TRES_THREE	TRES_THREE	ʤotʰe	koreguaje	ʤ o t ʰ e
14653	huber1992/páez/TRES_THREE	TRES_THREE	tekh	páez	t e k h
15086	huber1992/kakua/TRES_THREE	TRES_THREE	bik³ pejʔ⁴kãd⁴dĩ⁴	kakua	b i k ³ # p e j ʔ ⁴ k ã d ⁴ d ĩ ⁴
15540	huber1992/witoto mi̵ni̵ca/TRES_THREE	TRES_THREE	daámani	witoto mi̵ni̵ca	d a á m a n i
15962	huber1992/kogui/TRES_THREE	TRES_THREE	máigũə	kogui	m á i g ũ ə
16377	huber1992/witoto ni̵pode/TRES_THREE	TRES_THREE	da ámani	witoto ni̵pode	d a # á m a n i
16837	huber1992/miraña/TRES_THREE	TRES_THREE	maakʰíni	miraña	m a a k ʰ í n i
17251	huber1992/piratapuyo/TRES_THREE	TRES_THREE	iʔtia	piratapuyo	i ʔ t i a
17655	huber1992/playero/TRES_THREE	TRES_THREE	penajánaʧíwa	playero	p e n a j á n a ʧ í w a
17656	huber1992/playero/TRES_THREE	TRES_THREE	trébehe	playero	t r é b e h e
18077	huber1992/witoto murui/TRES_THREE	TRES_THREE	dahe amani	witoto murui	d a h e # a m a n i
18539	huber1992/ocaina/TRES_THREE	TRES_THREE	han̥ããmaʔtʲáámaʔ	ocaina	h a n̥ ã ã m a ʔ t ʲ á á m a ʔ
18950	huber1992/orejón/TRES_THREE	TRES_THREE	bababi̵	orejón	b a b a b i̵
19285	huber1992/piapoco/TRES_THREE	TRES_THREE	máisiba	piapoco	m á i s i b a
19694	huber1992/puinave/TRES_THREE	TRES_THREE	pəj	puinave	p ə j
20051	huber1992/resígaro/TRES_THREE	TRES_THREE	migaakúʔ sagúʔ	resígaro	m i g a a k ú ʔ # s a g ú ʔ
20414	huber1992/sáliba/TRES_THREE	TRES_THREE	heʔdubaʔdu	sáliba	h e ʔ d u b a ʔ d u
20770	huber1992/siona/TRES_THREE	TRES_THREE	sãmũte	siona	s ã m ũ t e
21131	huber1992/siriano/TRES_THREE	TRES_THREE	i̵ʔre	siriano	i̵ ʔ r e
21507	huber1992/tatuyo/TRES_THREE	TRES_THREE	ítía	tatuyo	í t í a
21891	huber1992/tucano/TRES_THREE	TRES_THREE	iʔtiá	tucano	i ʔ t i á
22288	huber1992/embera Tadó/TRES_THREE	TRES_THREE	õbéa	embera Tadó	õ b é a
22673	huber1992/tanimuca/TRES_THREE	TRES_THREE	bãẽkaraka	tanimuca	b ã ẽ k a r a k a
23041	huber1992/tunebo central/TRES_THREE	TRES_THREE	bája	tunebo central	b á j a
23317	huber1992/tariano/TRES_THREE	TRES_THREE	manálida	tariano	m a n á l i d a
23580	huber1992/tsafiqui pila/TRES_THREE	TRES_THREE	peman	tsafiqui pila	p e m a n
23902	huber1992/totoró/TRES_THREE	TRES_THREE	pi̵n	totoró	p i̵ n
24247	huber1992/tuyuca/TRES_THREE	TRES_THREE	itiá	tuyuca	i t i á
24686	huber1992/waimaja/TRES_THREE	TRES_THREE	ítía	waimaja	í t í a
25194	huber1992/wounaan/TRES_THREE	TRES_THREE	tʰãɾhũp	wounaan	t ʰ ã ɾ h ũ p
25628	huber1992/wanano/TRES_THREE	TRES_THREE	tia	wanano	t i a
26083	huber1992/wayuu/TRES_THREE	TRES_THREE	apí̵ni̵in	wayuu	a p í̵ n i̵ i n
26591	huber1992/yucuna/TRES_THREE	TRES_THREE	wéehi kéele	yucuna	w é e h i # k é e l e
26963	huber1992/yukpa/TRES_THREE	TRES_THREE	koséra	yukpa	k o s é r a
27317	huber1992/yurutí/TRES_THREE	TRES_THREE	ítia	yurutí	í t i a
#
246	huber1992/kamsá/TROCHA_PATH	TROCHA_PATH	axʃaʧni̵xníɲe	kamsá	a x ʃ a ʧ n i̵ x n í ɲ e
672	huber1992/Español/TROCHA_PATH	TROCHA_PATH	trocha	Español	t r o c h a
